Run,Step,Reward,Dones,log/Episode_Reward/reaching_object,log/Episode_Reward/lifting_object,log/Episode_Reward/object_goal_tracking,log/Episode_Reward/object_goal_tracking_fine_grained,log/Episode_Reward/action_rate,log/Episode_Reward/joint_vel,log/Episode_Reward/object_drop,log/Episode_Reward/joint_deviation,log/Episode_Reward/applied_torque_limits,log/Episode_Reward/collision,log/Metrics/object_pose/position_error,log/Metrics/object_pose/orientation_error,log/Episode_Termination/time_out,log/Episode_Termination/object_dropping
1,236,0.5560186505317688,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,237,0.5633255243301392,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,238,0.5638269186019897,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,239,0.5569818019866943,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,240,0.5644741058349609,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,241,0.5645720958709717,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,242,0.5647337436676025,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,243,0.5651296973228455,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,244,0.5652265548706055,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,245,0.5653137564659119,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,246,0.5653637647628784,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,247,0.5653784275054932,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,248,0.5653934478759766,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,249,0.5654073357582092,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,250,0.5654193162918091,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,251,0.5516827702522278,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,252,0.5381749868392944,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,253,0.558568000793457,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,254,0.5588477253913879,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,255,0.5589672327041626,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,256,0.559033215045929,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,257,0.5588836669921875,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,258,0.5588659644126892,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,259,0.5588397979736328,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,260,0.5587785243988037,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,261,0.5587502717971802,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,262,0.5587209463119507,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,263,0.5586888790130615,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,264,0.5586681962013245,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,265,0.5586510300636292,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,266,0.5586369037628174,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,267,0.5586269497871399,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,268,0.5586182475090027,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,269,0.5586092472076416,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,270,0.5586000680923462,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,271,0.5585917830467224,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,272,0.558583676815033,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,273,0.5585765242576599,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,274,0.5585721731185913,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,275,0.5585708618164062,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,276,0.5585735440254211,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,277,0.5585789680480957,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,278,0.5585848093032837,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,279,0.558587908744812,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,280,0.5585826635360718,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,281,0.5585758686065674,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,282,0.5585727095603943,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,283,0.5585709810256958,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,284,0.5585705041885376,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,285,0.558570384979248,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,286,0.5585706830024719,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,287,0.5585694909095764,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,288,0.5585663318634033,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,289,0.5585605502128601,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,290,0.558552622795105,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,291,0.5585447549819946,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,292,0.5585368871688843,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,293,0.5585312843322754,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,294,0.5585285425186157,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,295,0.5585283041000366,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,296,0.5585301518440247,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,297,0.5585325360298157,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,298,0.5585346221923828,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,299,0.5585346221923828,False,0.8884599208831787,11.549994468688965,10.217182159423828,0.9564197063446044,-1.904350392578636e-05,-0.0190043207257986,-0.0199999995529651,-0.0001867690589278,-0.3114891946315765,-0.1704305112361908,0.0431016199290752,0.509143054485321,1.0,0.0
1,300,0.5585331320762634,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,301,-0.0955157950520515,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,302,-0.0658078789710998,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,303,-0.0642725527286529,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,304,-0.0501919649541378,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,305,-0.0417959503829479,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,306,-0.0329483412206172,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,307,-0.0230409931391477,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,308,-0.0116396555677056,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,309,-0.0105795450508594,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,310,-0.0140645587816834,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,311,0.0147361615672707,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,312,0.0154071059077978,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,313,0.0092320311814546,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,314,0.5775544047355652,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,315,0.5716918706893921,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,316,0.5718057751655579,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,317,0.5670642852783203,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,318,0.5653365254402161,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,319,0.5668774843215942,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,320,0.5656418800354004,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,321,0.5632363557815552,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,322,0.5605053305625916,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,323,0.5618686676025391,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,324,0.5647119879722595,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,325,0.5624566078186035,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,326,0.5610367059707642,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,327,0.5599277019500732,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,328,0.5590692758560181,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,329,0.5583515763282776,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,330,0.5578205585479736,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,331,0.5572711229324341,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,332,0.556678295135498,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,333,0.5561559796333313,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,334,0.555733323097229,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,335,0.5553206205368042,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
1,336,0.554875910282135,False,0.881447434425354,11.549994468688965,9.197273254394531,0.3354597389698028,-1.6324214811902493e-05,-0.0167684536427259,0.0,-5.918138049310073e-05,-0.3335894048213959,-0.2195769250392913,0.0741002708673477,0.3302331864833832,1.0,0.0
