Wall time,Step,Value
1726782786.735417,120,0.9625592231750488
1726782806.7466364,240,0.9116944074630737
1726782826.797675,360,0.8081026077270508
1726782847.1152866,480,0.7097750902175903
1726782865.5613194,600,0.6371005177497864
1726782885.7189813,720,0.5684851408004761
1726782906.1484447,840,0.5028924345970154
1726782926.3445735,960,0.45272836089134216
1726782944.8746352,1080,0.41766777634620667
1726782965.3803365,1200,0.39075225591659546
1726782985.5666378,1320,0.3636905550956726
1726783005.8791218,1440,0.34250831604003906
1726783024.6143632,1560,0.3264598846435547
1726783045.4181776,1680,0.3126177191734314
1726783066.2832701,1800,0.2988443970680237
1726783087.085706,1920,0.28894588351249695
1726783106.5574648,2040,0.28038284182548523
1726783127.8017561,2160,0.2718736231327057
1726783149.2693896,2280,0.26381751894950867
1726783170.9971278,2400,0.2557358741760254
1726783191.0025399,2520,0.24906092882156372
1726783212.79879,2640,0.242980495095253
1726783234.5680497,2760,0.23784330487251282
1726783256.3349352,2880,0.23242169618606567
1726783276.586719,3000,0.22783124446868896
1726783298.3853137,3120,0.22296473383903503
1726783320.1044874,3240,0.21820634603500366
1726783341.9615514,3360,0.21380341053009033
1726783361.9713445,3480,0.21063491702079773
1726783383.7293053,3600,0.20751795172691345
1726783405.7281168,3720,0.2052052766084671
1726783427.5769818,3840,0.20157921314239502
1726783447.6750712,3960,0.19827401638031006
1726783469.6293752,4080,0.19546988606452942
1726783491.5727026,4200,0.1922461986541748
1726783513.476043,4320,0.18901114165782928
1726783534.1646585,4440,0.1861889809370041
1726783556.0134115,4560,0.1836102455854416
1726783578.0106049,4680,0.18085257709026337
1726783600.0563843,4800,0.17822274565696716
1726783620.182193,4920,0.17608092725276947
1726783642.9063938,5040,0.17410868406295776
1726783664.8983927,5160,0.17166584730148315
1726783686.773532,5280,0.16939492523670197
1726783707.3087308,5400,0.16798077523708344
1726783729.2320726,5520,0.166605144739151
1726783751.1513596,5640,0.1645805537700653
1726783773.085589,5760,0.16243323683738708
1726783793.1911924,5880,0.16055838763713837
1726783815.0573084,6000,0.15901803970336914
1726783837.4019032,6120,0.15759769082069397
1726783859.2540414,6240,0.15562212467193604
1726783879.4817636,6360,0.15418410301208496
1726783901.4643047,6480,0.15258195996284485
1726783923.337363,6600,0.15070673823356628
1726783945.3083756,6720,0.14913709461688995
1726783966.0550065,6840,0.14770615100860596
1726783987.997047,6960,0.1463155448436737
1726784009.988539,7080,0.14467966556549072
1726784031.8560674,7200,0.143018901348114
1726784052.0667145,7320,0.14176705479621887
1726784074.5656445,7440,0.14061996340751648
1726784096.7041886,7560,0.13931438326835632
1726784118.5031033,7680,0.13803209364414215
1726784138.7811959,7800,0.13713902235031128
1726784160.7743945,7920,0.1359146535396576
1726784182.8799367,8040,0.13483139872550964
1726784204.8604755,8160,0.1338678002357483
1726784225.002516,8280,0.13293321430683136
1726784246.898503,8400,0.13207219541072845
1726784268.8759675,8520,0.13082149624824524
1726784290.7500873,8640,0.12994782626628876
1726784311.0030978,8760,0.12898683547973633
1726784333.2642822,8880,0.12801626324653625
1726784355.3239334,9000,0.12701329588890076
1726784377.2082634,9120,0.12615135312080383
1726784397.52866,9240,0.12543228268623352
1726784419.4203525,9360,0.12470527738332748
1726784441.4372158,9480,0.12392289191484451
1726784463.9268372,9600,0.12276042252779007
1726784484.2878673,9720,0.12202686816453934
1726784506.3404467,9840,0.12142769247293472
1726784528.316092,9960,0.12056557834148407
1726784550.3401797,10080,0.11959434300661087
1726784570.6738455,10200,0.11893296986818314
1726784592.6072376,10320,0.1181630790233612
1726784614.5639043,10440,0.11734029650688171
1726784636.8192499,10560,0.11663283407688141
1726784657.0694225,10680,0.11600311845541
1726784679.0056038,10800,0.1152154803276062
1726784701.0146534,10920,0.11409246921539307
1726784723.235745,11040,0.11319173872470856
1726784743.4090059,11160,0.11241398751735687
1726784765.4917548,11280,0.11165431141853333
1726784787.7005644,11400,0.11111046373844147
1726784809.7184005,11520,0.11031187325716019
1726784829.8975399,11640,0.10964901000261307
1726784851.8155382,11760,0.10902204364538193
1726784874.1903996,11880,0.1083577573299408
1726784896.1435502,12000,0.1073271781206131
1726784916.4934738,12120,0.10643650591373444
1726784938.7088454,12240,0.10588476061820984
1726784960.5893748,12360,0.10515770316123962
1726784982.4591634,12480,0.104759581387043
1726785002.8205032,12600,0.10449253767728806
1726785024.7273405,12720,0.10402969270944595
1726785046.6338081,12840,0.10345476865768433
1726785068.6355677,12960,0.10297996550798416
1726785089.015938,13080,0.10243657231330872
1726785110.9263544,13200,0.10203031450510025
1726785132.9551935,13320,0.10169687867164612
1726785154.917142,13440,0.10135146975517273
1726785175.2534688,13560,0.10096323490142822
1726785197.2851498,13680,0.10059177875518799
1726785219.2403748,13800,0.10003796219825745
1726785241.894825,13920,0.09935758262872696
1726785262.5065742,14040,0.098873570561409
1726785285.2155044,14160,0.09852365404367447
1726785307.575228,14280,0.09786590933799744
1726785329.729104,14400,0.09719398617744446
1726785350.1912842,14520,0.09673361480236053
1726785372.5317903,14640,0.0962972417473793
1726785395.3409781,14760,0.09587207436561584
1726785417.385618,14880,0.09532931447029114
1726785437.7138147,15000,0.09499100595712662
1726785459.6304312,15120,0.09435887634754181
1726785481.5957794,15240,0.09342225641012192
1726785503.6574466,15360,0.0924762561917305
1726785523.9104474,15480,0.09178571403026581
1726785546.215014,15600,0.09113173186779022
1726785568.13372,15720,0.09016916155815125
1726785590.1574762,15840,0.08927197009325027
1726785610.5382698,15960,0.08851508796215057
1726785632.3903842,16080,0.08782830834388733
1726785654.3179128,16200,0.08704160153865814
1726785676.8862085,16320,0.08623211830854416
1726785697.0280328,16440,0.08547605574131012
1726785718.8704271,16560,0.08478277921676636
1726785740.9379928,16680,0.08399204909801483
1726785762.8335578,16800,0.08315391093492508
1726785783.2151928,16920,0.08247780054807663
1726785805.2836504,17040,0.08185525238513947
1726785827.3721392,17160,0.0812378004193306
1726785849.2953513,17280,0.08060459792613983
1726785869.612312,17400,0.08007548004388809
1726785891.5655982,17520,0.07970523834228516
1726785914.038047,17640,0.07923853397369385
1726785935.9710686,17760,0.07875055074691772
1726785956.171894,17880,0.07820325344800949
1726785978.2171981,18000,0.07763415575027466
1726786000.1614225,18120,0.07700738310813904
1726786022.053547,18240,0.0763404369354248
1726786043.1165478,18360,0.07584910839796066
1726786064.9715424,18480,0.07550019025802612
1726786087.0631151,18600,0.0750059261918068
1726786109.2759125,18720,0.07458807528018951
1726786129.5478444,18840,0.07415719330310822
1726786151.514706,18960,0.07373416423797607
1726786173.5937088,19080,0.07331299036741257
1726786195.4260387,19200,0.07292652130126953
1726786215.766664,19320,0.0724983960390091
1726786237.7406623,19440,0.07206760346889496
1726786259.556629,19560,0.07159744203090668
1726786281.3311582,19680,0.07122844457626343
1726786301.5432677,19800,0.07094064354896545
1726786323.413689,19920,0.07062602043151855
1726786345.5182216,20040,0.07023891806602478
1726786367.4777527,20160,0.06977997720241547
1726786387.6885955,20280,0.06937991827726364
1726786409.6536202,20400,0.06917440891265869
1726786431.5677128,20520,0.06880267709493637
1726786453.7790012,20640,0.0685335248708725
1726786474.0568855,20760,0.06823615729808807
1726786495.8468106,20880,0.06793364882469177
1726786517.7012758,21000,0.06764088571071625
1726786539.640764,21120,0.0672595202922821
1726786559.8707223,21240,0.06689217686653137
1726786581.7400072,21360,0.06647525727748871
1726786603.5897684,21480,0.06607478111982346
1726786625.3823352,21600,0.06571952998638153
1726786645.501184,21720,0.06543203443288803
