Wall time,Step,Value
1727454932.872745,120,0.9910300970077515
1727454947.8809159,240,0.9895777702331543
1727454962.4389412,360,0.9931452870368958
1727454978.1907754,480,0.968173086643219
1727454993.7598796,600,0.9584743976593018
1727455010.579825,720,0.9417513608932495
1727455027.4608383,840,0.9112052917480469
1727455044.8491468,960,0.8845842480659485
1727455061.9733768,1080,0.8595480918884277
1727455079.531919,1200,0.8322784900665283
1727455096.828561,1320,0.8020673990249634
1727455114.7204564,1440,0.7720130085945129
1727455132.341241,1560,0.7463264465332031
1727455150.8790946,1680,0.7150997519493103
1727455169.0661561,1800,0.6888650059700012
1727455187.9119828,1920,0.6622320413589478
1727455206.4408398,2040,0.6337583065032959
1727455225.6621113,2160,0.611173689365387
1727455244.6162302,2280,0.5906053781509399
1727455264.0948043,2400,0.5741733908653259
1727455283.0395398,2520,0.560369074344635
1727455302.4022338,2640,0.5479897260665894
1727455321.5185945,2760,0.5363800525665283
1727455341.8445392,2880,0.5251206159591675
1727455361.618589,3000,0.5143230557441711
1727455381.345826,3120,0.5046404600143433
1727455401.0530531,3240,0.49603983759880066
1727455421.0669565,3360,0.4876081347465515
1727455440.1952965,3480,0.47892141342163086
1727455459.9306211,3600,0.4703388214111328
1727455479.0620716,3720,0.463827908039093
1727455498.424665,3840,0.4579680562019348
1727455517.4040222,3960,0.4512307047843933
1727455536.6550043,4080,0.4440719187259674
1727455555.5167377,4200,0.43659910559654236
1727455574.810888,4320,0.4297676384449005
1727455593.822029,4440,0.42293769121170044
1727455613.2719553,4560,0.41600310802459717
1727455632.160279,4680,0.40958571434020996
1727455651.5216527,4800,0.40471401810646057
1727455670.24655,4920,0.3988085687160492
1727455689.4979444,5040,0.39493852853775024
1727455708.3302572,5160,0.390432208776474
1727455727.5803208,5280,0.38647347688674927
1727455746.297933,5400,0.38335803151130676
1727455765.5402324,5520,0.3797103464603424
1727455784.1591904,5640,0.3763301372528076
1727455803.3357906,5760,0.37208542227745056
1727455822.08599,5880,0.36793777346611023
1727455841.1763253,6000,0.36300328373908997
1727455859.7614763,6120,0.35900378227233887
1727455879.0064983,6240,0.3547975420951843
1727455897.813513,6360,0.3523141145706177
1727455916.890312,6480,0.35072582960128784
1727455936.066994,6600,0.3488030433654785
1727455955.9110968,6720,0.34484946727752686
1727455975.1749227,6840,0.3413943648338318
1727455994.368625,6960,0.33822107315063477
1727456013.1270998,7080,0.3355664908885956
1727456032.196475,7200,0.3327634632587433
1727456050.827459,7320,0.33093804121017456
1727456070.0224543,7440,0.32895341515541077
1727456088.5748086,7560,0.32674652338027954
1727456107.584569,7680,0.3238753080368042
1727456126.2276244,7800,0.32229581475257874
1727456145.2932942,7920,0.32057875394821167
1727456163.9249687,8040,0.31866487860679626
1727456183.0082262,8160,0.3166119456291199
1727456201.5981266,8280,0.31496694684028625
1727456220.593392,8400,0.3132276237010956
1727456239.3740199,8520,0.3107900321483612
1727456258.8381226,8640,0.30853989720344543
1727456277.6073985,8760,0.30600404739379883
1727456297.2526162,8880,0.30353790521621704
1727456316.221714,9000,0.30204740166664124
1727456335.5460246,9120,0.2999671697616577
1727456354.3447106,9240,0.2981276512145996
1727456373.5851653,9360,0.2963012754917145
1727456392.4121542,9480,0.2940574586391449
1727456411.7431896,9600,0.2916277348995209
1727456430.54178,9720,0.2893966734409332
1727456449.8585176,9840,0.2882131338119507
1727456468.622922,9960,0.28793543577194214
