Wall time,Step,Value
1727775767.8242784,120,0.9682220220565796
1727775784.0691438,240,0.9153946042060852
1727775800.407285,360,0.7915601134300232
1727775816.774132,480,0.6539279222488403
1727775833.2926433,600,0.5578542351722717
1727775849.5779536,720,0.4928776025772095
1727775865.9729695,840,0.44337934255599976
1727775882.376764,960,0.40734031796455383
1727775898.9560642,1080,0.38459348678588867
1727775915.5924795,1200,0.36539003252983093
1727775932.1326723,1320,0.3462234139442444
1727775948.8779705,1440,0.33035263419151306
1727775965.6537123,1560,0.31494808197021484
1727775982.6130543,1680,0.30184465646743774
1727775999.5898473,1800,0.29370906949043274
1727776016.642705,1920,0.29097768664360046
1727776033.6842966,2040,0.2858893871307373
1727776050.8753877,2160,0.2817171514034271
1727776068.0053418,2280,0.276407927274704
1727776085.398628,2400,0.2697945237159729
1727776102.4787188,2520,0.2611253261566162
1727776119.7905905,2640,0.2533383369445801
1727776137.4422777,2760,0.24611306190490723
1727776154.7753103,2880,0.23943109810352325
1727776172.1074724,3000,0.23149552941322327
1727776189.2467525,3120,0.22563202679157257
1727776206.8258739,3240,0.2200394570827484
1727776224.879535,3360,0.21516987681388855
1727776242.5661583,3480,0.21032682061195374
1727776260.3835578,3600,0.20544959604740143
1727776277.94608,3720,0.20080097019672394
1727776295.6049237,3840,0.19740939140319824
1727776313.4572396,3960,0.19389374554157257
1727776331.4828086,4080,0.18983739614486694
1727776349.4284046,4200,0.18493731319904327
1727776367.4410896,4320,0.18117988109588623
1727776385.742985,4440,0.17796188592910767
1727776403.9199755,4560,0.17493532598018646
1727776422.2682226,4680,0.17221739888191223
1727776440.6439097,4800,0.16929006576538086
1727776458.7611632,4920,0.16720673441886902
1727776476.9395792,5040,0.16493701934814453
1727776495.4938803,5160,0.1625315099954605
1727776513.956408,5280,0.1602792888879776
1727776532.272896,5400,0.15780076384544373
1727776550.6537168,5520,0.15538042783737183
1727776569.2923493,5640,0.1530611664056778
1727776587.6964653,5760,0.15075276792049408
1727776606.1281798,5880,0.14856235682964325
1727776624.7486792,6000,0.14668163657188416
1727776643.358229,6120,0.1447351723909378
1727776662.0605361,6240,0.14270272850990295
1727776680.6376956,6360,0.14071506261825562
1727776699.3410954,6480,0.13914965093135834
1727776717.9320335,6600,0.1373739391565323
1727776736.812491,6720,0.13584376871585846
1727776755.5670195,6840,0.13451403379440308
1727776774.115837,6960,0.1331149786710739
1727776792.7346258,7080,0.13181380927562714
1727776811.5849319,7200,0.1304088681936264
1727776830.2460623,7320,0.1294732242822647
1727776849.0456588,7440,0.1285422444343567
1727776867.7811625,7560,0.12763693928718567
1727776886.611104,7680,0.12655341625213623
1727776905.309646,7800,0.12538176774978638
1727776924.096172,7920,0.12429828941822052
1727776942.9985666,8040,0.1233515739440918
1727776961.6975718,8160,0.12254691869020462
1727776980.487602,8280,0.12158633023500443
1727776999.423352,8400,0.12043356150388718
1727777018.1829236,8520,0.1193968802690506
1727777036.967704,8640,0.1185620129108429
1727777056.301182,8760,0.11780618876218796
1727777075.0601678,8880,0.11717111617326736
1727777093.748214,9000,0.11589334160089493
1727777112.539879,9120,0.11489012092351913
1727777131.4468143,9240,0.11415910720825195
1727777150.2426968,9360,0.11322016268968582
1727777168.9436574,9480,0.11250755935907364
1727777187.7229617,9600,0.11153758317232132
1727777206.3638237,9720,0.11119159311056137
1727777225.1294,9840,0.11072271317243576
1727777243.871881,9960,0.11006545275449753
1727777262.5622716,10080,0.109380342066288
1727777281.1935215,10200,0.10862316191196442
1727777300.3600798,10320,0.1079530343413353
1727777319.0919142,10440,0.10734505206346512
1727777337.8417149,10560,0.10674100369215012
1727777356.5113385,10680,0.1063402071595192
1727777375.3860936,10800,0.10552946478128433
1727777394.0861716,10920,0.10488128662109375
1727777412.8083699,11040,0.10445939004421234
1727777431.6530309,11160,0.10375837981700897
1727777450.3248267,11280,0.1031867116689682
1727777469.051379,11400,0.1025274321436882
1727777487.8325317,11520,0.10212785750627518
1727777506.4404507,11640,0.10165572166442871
1727777525.0005991,11760,0.10099907964468002
1727777543.58457,11880,0.10043180733919144
1727777562.31737,12000,0.1001497432589531
1727777581.0648675,12120,0.09970835596323013
1727777599.772727,12240,0.09945281594991684
1727777618.4658954,12360,0.09894705563783646
1727777637.109789,12480,0.0984087660908699
1727777655.608504,12600,0.09786996245384216
1727777674.411563,12720,0.09752979874610901
1727777693.0298219,12840,0.09719369560480118
