Wall time,Step,Value
1727286442.7735937,120,0.5277403593063354
1727286459.697648,240,0.4355529546737671
1727286476.9400265,360,0.48848697543144226
1727286494.1438732,480,0.1529809683561325
1727286510.9584835,600,0.14679351449012756
1727286527.7411056,720,0.08404763042926788
1727286544.7276976,840,0.1163463294506073
1727286561.4572937,960,0.1413373202085495
1727286578.0285282,1080,0.12574440240859985
1727286594.8101976,1200,0.09682925790548325
1727286611.7363365,1320,0.1334170252084732
1727286628.4961035,1440,0.10648774355649948
1727286645.6017547,1560,0.18389102816581726
1727286663.4195387,1680,0.5228670835494995
1727286681.8556437,1800,0.5946480631828308
1727286699.567706,1920,0.7025167346000671
1727286717.4640245,2040,0.6992747783660889
1727286735.5166125,2160,0.9934573769569397
1727286753.408787,2280,1.7751351594924927
1727286771.6390176,2400,1.574233889579773
1727286790.0379097,2520,1.8960542678833008
1727286808.5274718,2640,2.130697250366211
1727286826.9047189,2760,2.3706984519958496
1727286845.6209793,2880,2.6197590827941895
1727286864.3991964,3000,2.8315768241882324
1727286882.9170284,3120,2.9849166870117188
1727286901.7661333,3240,3.195248603820801
1727286920.9260213,3360,3.2432358264923096
1727286939.8106222,3480,3.232172966003418
1727286958.557333,3600,3.5410029888153076
1727286977.5407279,3720,3.8455967903137207
1727286996.3515654,3840,3.692361831665039
1727287015.497186,3960,4.1200432777404785
1727287034.1999717,4080,3.9439892768859863
1727287052.9143257,4200,4.2477874755859375
1727287071.56619,4320,4.3037614822387695
1727287090.8292294,4440,4.3079423904418945
1727287109.8314648,4560,4.7517876625061035
1727287128.5988753,4680,5.391911029815674
1727287147.5528717,4800,5.178342342376709
1727287166.4615293,4920,5.132462978363037
1727287185.5619323,5040,5.511965751647949
1727287204.2240555,5160,5.701052665710449
1727287223.4025972,5280,5.578188896179199
1727287242.3317735,5400,5.5360870361328125
1727287261.1437967,5520,6.052302360534668
1727287280.1710725,5640,6.365734100341797
1727287299.564319,5760,6.440369606018066
1727287318.9099367,5880,6.633912563323975
1727287338.2181427,6000,6.718770980834961
1727287357.7031848,6120,6.822926044464111
1727287376.7012563,6240,6.96505880355835
1727287395.9526937,6360,7.247526168823242
1727287415.395578,6480,7.27846622467041
1727287435.5361702,6600,7.6197733879089355
1727287454.6835546,6720,7.510488986968994
1727287474.1329758,6840,7.716363430023193
1727287493.4612122,6960,7.695863723754883
1727287512.6055217,7080,8.125694274902344
1727287531.9807165,7200,7.939393043518066
1727287551.2976718,7320,8.25057315826416
1727287570.85426,7440,8.043663024902344
1727287590.594883,7560,8.24587631225586
1727287610.0828116,7680,8.46701717376709
1727287629.296932,7800,8.47860336303711
1727287648.7052045,7920,8.557320594787598
1727287668.1528857,8040,8.748611450195312
1727287687.3058858,8160,8.855286598205566
1727287706.5207155,8280,8.873611450195312
1727287726.0079958,8400,9.005002975463867
1727287745.2012532,8520,9.148229598999023
1727287764.1998334,8640,9.043743133544922
1727287783.439017,8760,9.03842830657959
1727287802.4375765,8880,9.26778507232666
1727287821.772457,9000,9.371350288391113
1727287840.983764,9120,9.14944839477539
1727287860.2071395,9240,9.397143363952637
1727287879.5450532,9360,9.584099769592285
1727287898.7346714,9480,9.335638046264648
1727287917.8471663,9600,9.623137474060059
1727287937.6225624,9720,9.659407615661621
1727287957.5189242,9840,9.773344993591309
1727287977.2757525,9960,9.8485107421875
1727287996.3507698,10080,9.960871696472168
1727288015.717519,10200,9.768476486206055
1727288035.163042,10320,10.005149841308594
1727288054.5206301,10440,9.841339111328125
1727288073.5347607,10560,9.986100196838379
1727288092.945478,10680,10.228252410888672
1727288112.3317182,10800,10.098896026611328
1727288131.7552552,10920,10.120464324951172
1727288151.220598,11040,10.058509826660156
1727288170.5240169,11160,10.14941120147705
1727288189.863252,11280,10.058531761169434
1727288209.2522645,11400,10.06449031829834
1727288228.3027287,11520,10.1464262008667
1727288247.3150613,11640,10.240853309631348
1727288266.6854742,11760,10.456526756286621
1727288286.4032044,11880,10.36091423034668
1727288305.8039346,12000,10.38155746459961
1727288325.1003115,12120,10.461548805236816
1727288344.7243261,12240,10.182242393493652
1727288364.195691,12360,10.279776573181152
1727288383.5931463,12480,10.38291072845459
1727288402.8046753,12600,10.36538314819336
1727288422.3073702,12720,10.513233184814453
1727288441.8195417,12840,10.50554370880127
1727288461.4558845,12960,10.579595565795898
1727288480.5999644,13080,10.504862785339355
1727288500.0508108,13200,10.698204040527344
1727288519.6921477,13320,10.641690254211426
1727288539.403348,13440,10.757725715637207
1727288558.4816687,13560,10.738056182861328
1727288578.0972567,13680,10.811999320983887
1727288597.5762525,13800,10.647189140319824
1727288616.992138,13920,10.782364845275879
1727288636.4712667,14040,10.987730979919434
1727288656.0459332,14160,10.897144317626953
1727288675.2907755,14280,10.931467056274414
1727288694.4918108,14400,10.943394660949707
1727288713.6991348,14520,11.024478912353516
