Wall time,Step,Value
1726598331.245624,120,-0.0009176328894682229
1726598349.6168911,240,-0.0015036632539704442
1726598367.5443375,360,-0.0017426172271370888
1726598384.9372604,480,-0.00158757995814085
1726598401.4104648,600,-0.0016790119698271155
1726598418.7907834,720,-0.0017339402111247182
1726598436.1241975,840,-0.0018156233709305525
1726598453.2839243,960,-0.0017332774586975574
1726598469.6692572,1080,-0.0017322966596111655
1726598486.8661044,1200,-0.0017895314376801252
1726598504.1728435,1320,-0.0017258559819310904
1726598521.8223162,1440,-0.0019636345095932484
1726598538.33359,1560,-0.0019802050665020943
1726598555.72312,1680,-0.0017937185475602746
1726598573.291485,1800,-0.0017370525747537613
1726598591.19534,1920,-0.0015526970382779837
1726598607.92827,2040,-0.0015322096878662705
1726598625.6223078,2160,-0.0014780263882130384
1726598643.4114752,2280,-0.0014307152014225721
1726598661.3602042,2400,-0.0014061849797144532
1726598678.1580153,2520,-0.0013744471361860633
1726598695.9132671,2640,-0.0013171659084036946
1726598714.1027446,2760,-0.0013100100914016366
1726598732.218545,2880,-0.0013482426293194294
1726598749.421826,3000,-0.0013663200661540031
1726598767.3998601,3120,-0.0013778911670669913
1726598785.589201,3240,-0.001427146838977933
1726598804.537278,3360,-0.0013625739375129342
1726598822.2433012,3480,-0.0013872322160750628
1726598841.0389519,3600,-0.0013683539582416415
1726598859.5784218,3720,-0.001306491787545383
1726598878.1301677,3840,-0.0012677391059696674
1726598895.8897033,3960,-0.0011974970111623406
1726598914.5022945,4080,-0.0012312009930610657
1726598933.1608088,4200,-0.0012021452421322465
1726598951.8457832,4320,-0.0011683105258271098
1726598969.85462,4440,-0.0011738965986296535
1726598988.8849275,4560,-0.0011397964553907514
1726599007.6405208,4680,-0.001102448906749487
1726599026.6509278,4800,-0.0010677898535504937
1726599044.5555327,4920,-0.0010782525641843677
1726599063.2465887,5040,-0.00105248240288347
1726599082.1961172,5160,-0.0010681524872779846
1726599100.978341,5280,-0.0010474282316863537
1726599118.8013165,5400,-0.0010366530623286963
1726599137.547004,5520,-0.0010020019253715873
1726599156.4930396,5640,-0.0010034508304670453
1726599175.33092,5760,-0.000996673246845603
1726599193.2614257,5880,-0.0009772090706974268
1726599212.3873758,6000,-0.0009463544120080769
1726599231.402119,6120,-0.0009534434648230672
1726599250.444855,6240,-0.0009318404481746256
1726599268.5927317,6360,-0.0009445900795981288
1726599287.5153637,6480,-0.000944999570492655
1726599306.459142,6600,-0.0009393321233801544
1726599325.615596,6720,-0.0009414906962774694
1726599343.6793935,6840,-0.0009415278909727931
1726599362.7267907,6960,-0.0009220276260748506
1726599381.7700443,7080,-0.0009205543901771307
1726599400.9933457,7200,-0.0008999875863082707
1726599419.9420445,7320,-0.0008977039833553135
1726599439.0871682,7440,-0.0008781430660746992
1726599458.5997875,7560,-0.0008706910302862525
1726599477.772736,7680,-0.0008610635413788259
1726599495.879914,7800,-0.000861463719047606
1726599515.294849,7920,-0.0008459067321382463
1726599534.4950364,8040,-0.0008438962395302951
1726599553.691881,8160,-0.000858467014040798
1726599571.9253259,8280,-0.0008411887101829052
1726599590.966988,8400,-0.0008453195332549512
1726599610.3217893,8520,-0.0008352116565220058
1726599629.3349764,8640,-0.000829287979286164
1726599647.4929101,8760,-0.0008177668205462396
1726599666.7809966,8880,-0.0008494528592564166
1726599685.7694364,9000,-0.0008362822118215263
1726599705.668639,9120,-0.0008353360462933779
1726599723.9143014,9240,-0.0008464738493785262
1726599743.0873964,9360,-0.0008447910659015179
1726599762.3272429,9480,-0.0008322897483594716
1726599781.2695673,9600,-0.0008345078676939011
1726599799.2810717,9720,-0.0008354061283171177
1726599818.996082,9840,-0.0008355774916708469
1726599837.9193714,9960,-0.0008381639490835369
1726599856.9856856,10080,-0.0008342266664840281
1726599875.0278335,10200,-0.0008350196876563132
1726599894.1522431,10320,-0.0008709540124982595
1726599913.228644,10440,-0.0008673734846524894
1726599932.227445,10560,-0.0008847226854413748
1726599950.3117225,10680,-0.000877517566550523
1726599969.3173108,10800,-0.0008785522077232599
1726599988.2931037,10920,-0.0008903456036932766
1726600007.3751824,11040,-0.0008793940651230514
1726600025.4127908,11160,-0.0008717101882211864
1726600044.3574412,11280,-0.0008592503145337105
1726600063.5071087,11400,-0.0008470093598589301
1726600082.486471,11520,-0.0008520116680301726
1726600100.4639716,11640,-0.00085907441098243
1726600119.4067802,11760,-0.0008520224364474416
1726600138.4761558,11880,-0.0008329959237016737
1726600157.5036793,12000,-0.0008270216058008373
1726600175.5675848,12120,-0.0008561597787775099
